,name_buy,link_buy,price_buy,seller_buy,year_buy,body_buy,mileage_buy,engine_buy,BHP_buy,transmission_buy,fuel_buy,owners_buy,brand_buy,postcode_buy
3035,Audi A1,https://www.autotrader.co.uk/car-details/202304066032079,7950,milton keynes (2 miles),2014.0,Hatchback,87659.0,1.4,,Manual,Petrol,,Audi,MK3 6JS
3036,MINI Paceman,https://www.autotrader.co.uk/car-details/202303315830342,6850,5.0 (4 reviews) luton (15 miles),2014.0,SUV,77544.0,1.6,,Manual,Diesel,3.0,MINI,MK3 6JS
3037,Ford S-Max,https://www.autotrader.co.uk/car-details/202304206493309,5995,4.8 (114 reviews),2014.0,MPV,119425.0,2.0,,Manual,Diesel,,Ford,MK3 6JS
3038,Audi A1,https://www.autotrader.co.uk/car-details/202304176369415,8490,4.9 (117 reviews) bedford (15 miles),2014.0,Hatchback,73000.0,1.6,105.0,Manual,Diesel,3.0,Audi,MK3 6JS
3039,MINI Hatch,https://www.autotrader.co.uk/car-details/202302164348529,7990,4.7 (97 reviews) aylesbury (19 miles),2014.0,Hatchback,52000.0,1.2,,Manual,Petrol,4.0,MINI,MK3 6JS
3040,Hyundai ix35,https://www.autotrader.co.uk/car-details/202304176378939,5788,5.0 (149 reviews),2014.0,SUV,119900.0,1.7,,Manual,Diesel,2.0,Hyundai,MK3 6JS
3041,Volkswagen Golf,https://www.autotrader.co.uk/car-details/202208178876679,8200,4.9 (17 reviews) st. albans (19 miles),2014.0,Hatchback,86000.0,2.0,,Manual,Diesel,2.0,Volkswagen,MK3 6JS
3042,BMW X1,https://www.autotrader.co.uk/car-details/202305177461125,8490,5.0 (59 reviews) bedford (14 miles),2014.0,SUV,85000.0,2.0,,Manual,Diesel,3.0,BMW,MK3 6JS
3043,Ford Fiesta,https://www.autotrader.co.uk/car-details/202211201850289,7800,5.0 (4 reviews) luton (14 miles),2014.0,Hatchback,67320.0,1.6,,Manual,Petrol,,Ford,MK3 6JS
3044,Fiat 500,https://www.autotrader.co.uk/car-details/202305097190447,6095,5.0 (113 reviews) wavendon (5 miles),2014.0,Hatchback,60000.0,1.2,69.0,Manual,Petrol,,Fiat,MK3 6JS
3045,Volvo V40,https://www.autotrader.co.uk/car-details/202303135190596,7000,brackley (18 miles),2014.0,Hatchback,103000.0,2.0,,Manual,Diesel,,Volvo,MK3 6JS
3046,Volkswagen Passat,https://www.autotrader.co.uk/car-details/202305127309191,3000,buckingham (11 miles),2014.0,Estate,176000.0,1.6,,Manual,Diesel,2.0,Volkswagen,MK3 6JS
3047,Hyundai i30,https://www.autotrader.co.uk/car-details/202305107223029,7450,4.7 (144 reviews),2014.0,Hatchback,73356.0,1.6,,Automatic,Diesel,2.0,Hyundai,MK3 6JS
3048,Honda Civic,https://www.autotrader.co.uk/car-details/202304146266491,10000,4.6 (1198 reviews) northampton (17 miles),2014.0,Hatchback,51245.0,1.8,,Manual,Petrol,,Honda,MK3 6JS
3049,Ford Mondeo,https://www.autotrader.co.uk/car-details/202305047022179,4790,4.9 (17 reviews) bedford (15 miles),2014.0,Estate,123000.0,1.6,,Manual,Diesel,2.0,Ford,MK3 6JS
3050,KIA Soul,https://www.autotrader.co.uk/car-details/202303054929709,7500,4.1 (44 reviews) milton keynes (1 mile),2014.0,SUV,42350.0,1.6,,Automatic,Diesel,2.0,KIA,MK3 6JS
3051,Vauxhall Mokka,https://www.autotrader.co.uk/car-details/202304276740525,9047,5.0 (223 reviews) leighton buzzard (8 miles),2014.0,SUV,33128.0,1.6,,Manual,Petrol,3.0,Vauxhall,MK3 6JS
3052,Vauxhall Astra,https://www.autotrader.co.uk/car-details/202305016863198,3995,4.5 (8 reviews) luton (15 miles),2014.0,Hatchback,105000.0,1.7,,Manual,Diesel,,Vauxhall,MK3 6JS
3053,Ford Fiesta,https://www.autotrader.co.uk/car-details/202208068522465,6594,4.8 (284 reviews),2014.0,Hatchback,40000.0,1.5,74.0,Manual,Diesel,,Ford,MK3 6JS
3054,Citroen C3 Picasso,https://www.autotrader.co.uk/car-details/202305097167652,5790,5.0 (10 reviews) luton (17 miles),2014.0,MPV,61766.0,1.6,,Manual,Diesel,,Citroen,MK3 6JS
3055,BMW 5 Series,https://www.autotrader.co.uk/car-details/202305147368715,9700,northampton (18 miles),2014.0,Saloon,86500.0,2.0,,Automatic,Diesel,2.0,BMW,MK3 6JS
3056,Volkswagen Passat,https://www.autotrader.co.uk/car-details/202305077104809,7270,4.9 (57 reviews) st. albans (18 miles),2014.0,Saloon,92000.0,2.0,,Manual,Diesel,,Volkswagen,MK3 6JS
3057,Mercedes-Benz Citan,https://www.autotrader.co.uk/car-details/202305036948923,8640,4.7 (340 reviews) milton keynes (6 miles),2014.0,,103000.0,1.5,,Manual,Diesel,,Mercedes-Benz,MK3 6JS
3058,Volkswagen Passat,https://www.autotrader.co.uk/car-details/202303034869272,8500,5.0 (13 reviews) ickleford (20 miles),2014.0,Saloon,54800.0,1.6,,Manual,Diesel,,Volkswagen,MK3 6JS
3059,Ford Fiesta,https://www.autotrader.co.uk/car-details/202305237677694,6590,5.0 (10 reviews) luton (17 miles),2014.0,Hatchback,67217.0,,,Manual,Petrol,,Ford,MK3 6JS
3060,Fiat 500,https://www.autotrader.co.uk/car-details/202305016877246,4790,4.9 (259 reviews) bedford (14 miles),2014.0,Hatchback,80919.0,1.2,,Manual,Petrol,2.0,Fiat,MK3 6JS
3061,Audi A3,https://www.autotrader.co.uk/car-details/202305036966922,8790,luton (18 miles),2014.0,Hatchback,108000.0,2.0,,Automatic,Diesel,7.0,Audi,MK3 6JS
3062,Volkswagen Polo,https://www.autotrader.co.uk/car-details/202305177478886,7995,northampton (18 miles),2014.0,Hatchback,54744.0,1.0,,Manual,Petrol,3.0,Volkswagen,MK3 6JS
3063,Volkswagen Golf,https://www.autotrader.co.uk/car-details/202303235537737,10000,4.9 (125 reviews) luton (16 miles),2014.0,Hatchback,55825.0,1.6,,Automatic,Diesel,3.0,Volkswagen,MK3 6JS
3064,Citroen DS3,https://www.autotrader.co.uk/car-details/202303255618594,4990,4.7 (204 reviews),2014.0,Hatchback,59892.0,1.6,,Manual,Diesel,,Citroen,MK3 6JS
3065,Volkswagen Golf,https://www.autotrader.co.uk/car-details/202303165301972,9094,4.5 (80 reviews) luton (16 miles),2014.0,Hatchback,80459.0,1.4,,Automatic,Petrol,,Volkswagen,MK3 6JS
3066,Volkswagen CC,https://www.autotrader.co.uk/car-details/202303064953200,7695,4.8 (61 reviews) hitchin (19 miles),2014.0,Saloon,109000.0,2.0,,Automatic,Diesel,,Volkswagen,MK3 6JS
3067,Ford Fiesta,https://www.autotrader.co.uk/car-details/202305257780029,6550,4.9 (102 reviews),2014.0,Hatchback,78600.0,1.0,,Manual,Petrol,3.0,Ford,MK3 6JS
3068,Nissan Leaf,https://www.autotrader.co.uk/car-details/202305237696451,5990,4.8 (29 reviews) luton (16 miles),2014.0,Hatchback,77250.0,,,Automatic,Electric,,Nissan,MK3 6JS
3069,Vauxhall Astra,https://www.autotrader.co.uk/car-details/202304106147049,5995,4.8 (64 reviews) bedford (14 miles),2014.0,Hatchback,58700.0,1.4,,Manual,Petrol,,Vauxhall,MK3 6JS
3070,Vauxhall Mokka,https://www.autotrader.co.uk/car-details/202304136237990,8750,4.7 (144 reviews),2014.0,SUV,49325.0,1.7,,Automatic,Diesel,2.0,Vauxhall,MK3 6JS
3071,BMW X1,https://www.autotrader.co.uk/car-details/202305247732384,8995,leighton buzzard (6 miles),2014.0,SUV,69000.0,2.0,,Automatic,Diesel,3.0,BMW,MK3 6JS
3072,SKODA Octavia,https://www.autotrader.co.uk/car-details/202304296822760,6790,4.7 (204 reviews),2014.0,Estate,130646.0,2.0,,Manual,Diesel,,SKODA,MK3 6JS
3073,Volkswagen Polo,https://www.autotrader.co.uk/car-details/202301213475529,4495,luton (16 miles),2014.0,Hatchback,74237.0,1.0,,Manual,Petrol,3.0,Volkswagen,MK3 6JS
3074,Vauxhall Astra,https://www.autotrader.co.uk/car-details/202304226563959,5265,5.0 (2 reviews) luton (16 miles),2014.0,Hatchback,76000.0,1.6,,Manual,Petrol,,Vauxhall,MK3 6JS
3075,Ford Focus,https://www.autotrader.co.uk/car-details/202305237711690,6650,5.0 (27 reviews) bedford (14 miles),2014.0,Hatchback,65000.0,1.0,,Manual,Petrol,,Ford,MK3 6JS
3076,Vauxhall Adam,https://www.autotrader.co.uk/car-details/202304156320161,6980,4.9 (72 reviews) pulloxhill (13 miles),2014.0,Hatchback,59000.0,1.2,,Manual,Petrol,2.0,Vauxhall,MK3 6JS
3077,Mercedes-Benz Sprinter,https://www.autotrader.co.uk/car-details/202305097167282,7999,luton (15 miles),2014.0,,162000.0,2.0,,Automatic,Diesel,,Mercedes-Benz,MK3 6JS
3078,Fiat 500L,https://www.autotrader.co.uk/car-details/202305077108893,6950,4.6 (9 reviews) towcester (14 miles),2014.0,MPV,60000.0,1.4,,Manual,Petrol,2.0,Fiat,MK3 6JS
3079,Honda Civic,https://www.autotrader.co.uk/car-details/202302033914497,4495,4.8 (154 reviews) luton (17 miles),2014.0,Hatchback,161000.0,2.2,,Manual,Diesel,,Honda,MK3 6JS
3080,Vauxhall Antara,https://www.autotrader.co.uk/car-details/202305177481782,7190,4.7 (118 reviews) milton keynes (4 miles),2014.0,SUV,71569.0,2.2,,Automatic,Diesel,2.0,Vauxhall,MK3 6JS
3081,Vauxhall Cascada,https://www.autotrader.co.uk/car-details/202302234564945,5990,5.0 (5 reviews) shefford (16 miles),2014.0,Convertible,84806.0,1.4,,Manual,Petrol,,Vauxhall,MK3 6JS
3082,Volvo V40,https://www.autotrader.co.uk/car-details/202305046986041,9994,4.4 (105 reviews) aylesbury (14 miles),2014.0,Hatchback,69444.0,2.0,,Automatic,Diesel,,Volvo,MK3 6JS
3083,Vauxhall Corsa,https://www.autotrader.co.uk/car-details/202303034877364,6500,4.1 (44 reviews) milton keynes (1 mile),2014.0,Hatchback,73050.0,1.4,,Automatic,Petrol,2.0,Vauxhall,MK3 6JS
3084,Ford Fiesta,https://www.autotrader.co.uk/car-details/202305057058772,6480,4.9 (72 reviews) pulloxhill (13 miles),2014.0,Hatchback,74000.0,1.0,,Manual,Petrol,,Ford,MK3 6JS
3085,Dacia Duster,https://www.autotrader.co.uk/car-details/202302154297013,5790,5.0 (5 reviews) shefford (16 miles),2014.0,SUV,65143.0,1.5,,Manual,Diesel,,Dacia,MK3 6JS
3086,Ford Focus,https://www.autotrader.co.uk/car-details/202305207586240,4995,luton (17 miles),2014.0,Hatchback,88000.0,1.0,,Manual,Petrol,2.0,Ford,MK3 6JS
3087,Nissan Micra,https://www.autotrader.co.uk/car-details/202305157382215,5499,4.8 (71 reviews) leighton buzzard (8 miles),2014.0,Hatchback,57517.0,1.2,79.0,Manual,Petrol,,Nissan,MK3 6JS
3088,Ford Focus,https://www.autotrader.co.uk/car-details/202304186416228,5650,5.0 (43 reviews) luton (15 miles),2014.0,Hatchback,72500.0,1.0,,Manual,Petrol,2.0,Ford,MK3 6JS
3089,Nissan Juke,https://www.autotrader.co.uk/car-details/202303315831220,6950,5.0 (4 reviews) luton (15 miles),2014.0,SUV,56411.0,1.5,,Manual,Diesel,2.0,Nissan,MK3 6JS
3090,Ford Fiesta,https://www.autotrader.co.uk/car-details/202303105093738,7395,5.0 (5 reviews),2014.0,Hatchback,57000.0,1.0,,Manual,Petrol,,Ford,MK3 6JS
3091,Hyundai IX35,https://www.autotrader.co.uk/car-details/202302244592028,8314,5.0 (1131 reviews),2014.0,SUV,76499.0,2.0,134.0,Manual,Diesel,2.0,Hyundai,MK3 6JS
3092,Vauxhall Corsa,https://www.autotrader.co.uk/car-details/202305227655466,4950,4.0 (18 reviews) northampton (18 miles),2014.0,Hatchback,64000.0,1.2,,Manual,Petrol,2.0,Vauxhall,MK3 6JS
3093,KIA Sportage,https://www.autotrader.co.uk/car-details/202304156302931,5990,4.8 (29 reviews) luton (16 miles),2014.0,SUV,105090.0,1.7,,Manual,Diesel,,KIA,MK3 6JS
3094,Toyota Aygo,https://www.autotrader.co.uk/car-details/202303125158444,5595,5.0 (82 reviews) luton (13 miles),2014.0,Hatchback,76731.0,1.0,69.0,Manual,Petrol,,Toyota,MK3 6JS
3095,Honda Jazz,https://www.autotrader.co.uk/car-details/202303295727461,7998,4.8 (6120 reviews),2014.0,Hatchback,36038.0,1.4,,Manual,Petrol,,Honda,MK3 6JS
3096,Volkswagen Polo,https://www.autotrader.co.uk/car-details/202305197547205,8132,4.8 (453 reviews) luton (16 miles),2014.0,Hatchback,50537.0,1.2,,Manual,Petrol,2.0,Volkswagen,MK3 6JS
3097,Vauxhall Corsa Van,https://www.autotrader.co.uk/car-details/202302274687100,5988,4.7 (340 reviews) milton keynes (6 miles),2014.0,,58000.0,1.3,74.0,Manual,Diesel,,Vauxhall,MK3 6JS
3098,Subaru Outback,https://www.autotrader.co.uk/car-details/202303095071059,9990,4.1 (59 reviews) dunstable (12 miles),2014.0,Estate,74990.0,2.0,,Manual,Diesel,,Subaru,MK3 6JS
3099,SEAT Leon,https://www.autotrader.co.uk/car-details/202304146275642,8394,4.4 (105 reviews) aylesbury (14 miles),2014.0,Hatchback,86000.0,1.4,,Manual,Petrol,,SEAT,MK3 6JS
3100,Vauxhall Corsa,https://www.autotrader.co.uk/car-details/202305077119318,5695,5.0 (43 reviews) luton (15 miles),2014.0,Hatchback,47000.0,1.2,,Manual,Petrol,2.0,Vauxhall,MK3 6JS
3101,BMW 3 Series,https://www.autotrader.co.uk/car-details/202305207588918,9500,northampton (18 miles),2014.0,Saloon,103222.0,2.0,,Automatic,Diesel,2.0,BMW,MK3 6JS
3102,Mitsubishi Outlander,https://www.autotrader.co.uk/car-details/202304076072500,7490,3.8 (155 reviews) shefford (16 miles),2014.0,SUV,118779.0,2.2,,Manual,Diesel,,Mitsubishi,MK3 6JS
3103,Nissan Qashqai,https://www.autotrader.co.uk/car-details/202305247742413,6850,4.9 (102 reviews),2014.0,SUV,115700.0,1.5,,Manual,Diesel,,Nissan,MK3 6JS
3104,Renault Captur,https://www.autotrader.co.uk/car-details/202302063984883,6496,4.8 (98 reviews) dunstable (14 miles),2014.0,SUV,80858.0,1.5,90.0,Manual,Diesel,,Renault,MK3 6JS
3105,Volvo V40,https://www.autotrader.co.uk/car-details/202211161725506,8400,4.9 (57 reviews),2014.0,Hatchback,91949.0,2.0,148.0,Manual,Diesel,,Volvo,MK3 6JS
3106,Honda Civic,https://www.autotrader.co.uk/car-details/202304186412033,5900,4.1 (45 reviews) bedford (13 miles),2014.0,Hatchback,103351.0,1.6,,Manual,Diesel,,Honda,MK3 6JS
3107,Vauxhall Zafira Tourer,https://www.autotrader.co.uk/car-details/202305067091385,7795,4.7 (317 reviews),2014.0,MPV,57590.0,2.0,162.0,Manual,Diesel,,Vauxhall,MK3 6JS
3108,SKODA Fabia,https://www.autotrader.co.uk/car-details/202304196453094,7450,4.7 (144 reviews),2014.0,Hatchback,23090.0,1.2,,Manual,Petrol,,SKODA,MK3 6JS
3109,Peugeot 208,https://www.autotrader.co.uk/car-details/202304146297142,8990,4.9 (140 reviews) bedford (15 miles),2014.0,Hatchback,24000.0,1.4,,Automatic,Diesel,2.0,Peugeot,MK3 6JS
3110,Renault Megane,https://www.autotrader.co.uk/car-details/202303305783666,5690,4.1 (59 reviews) dunstable (12 miles),2014.0,Hatchback,73569.0,1.5,,Manual,Diesel,,Renault,MK3 6JS
3111,Ford Ecosport,https://www.autotrader.co.uk/car-details/202305157397383,5650,northampton (17 miles),2014.0,SUV,91985.0,1.0,,Manual,Petrol,,Ford,MK3 6JS
3112,Renault Megane,https://www.autotrader.co.uk/car-details/202304246595865,5268,5.0 (4 reviews) tring (13 miles),2014.0,Estate,92961.0,1.5,,Manual,Diesel,2.0,Renault,MK3 6JS
3113,SEAT Leon,https://www.autotrader.co.uk/car-details/202305016874649,4500,leighton buzzard (8 miles),2014.0,Hatchback,108000.0,1.6,,Manual,Diesel,2.0,SEAT,MK3 6JS
3114,Volkswagen Polo,https://www.autotrader.co.uk/car-details/202305247746722,8995,dunstable (12 miles),2014.0,Hatchback,40200.0,1.4,,Automatic,Petrol,3.0,Volkswagen,MK3 6JS
3115,Nissan Note,https://www.autotrader.co.uk/car-details/202302033884636,5799,4.8 (114 reviews) bedford (13 miles),2014.0,Hatchback,61567.0,1.2,80.0,Manual,Petrol,2.0,Nissan,MK3 6JS
3116,Toyota Auris,https://www.autotrader.co.uk/car-details/202303285722747,9100,4.9 (57 reviews) st. albans (18 miles),2014.0,Hatchback,106000.0,1.8,,Automatic,Petrol Hybrid,,Toyota,MK3 6JS
3117,Vauxhall Corsa,https://www.autotrader.co.uk/car-details/202304056014063,5495,5.0 (82 reviews) luton (13 miles),2014.0,Hatchback,45511.0,1.2,83.0,Manual,Petrol,2.0,Vauxhall,MK3 6JS
3118,BMW 1 Series,https://www.autotrader.co.uk/car-details/202303225515500,8000,5.0 (5 reviews),2014.0,Hatchback,106900.0,2.0,,Manual,Diesel,,BMW,MK3 6JS
3119,BMW 3 Series,https://www.autotrader.co.uk/car-details/202303235541531,7795,5.0 (5 reviews),2014.0,Estate,106000.0,2.0,,Manual,Diesel,,BMW,MK3 6JS
3120,Renault Scenic,https://www.autotrader.co.uk/car-details/202301193424172,4490,4.1 (94 reviews) luton (15 miles),2014.0,MPV,108365.0,1.6,130.0,Manual,Diesel,,Renault,MK3 6JS
3121,BMW 3 SERIES,https://www.autotrader.co.uk/car-details/202302244586980,9490,4.6 (173 reviews) milton keynes (2 miles),2014.0,Saloon,80921.0,2.0,141.0,Manual,Diesel,2.0,BMW,MK3 6JS
3122,Mercedes-Benz A Class,https://www.autotrader.co.uk/car-details/202303175356350,10000,4.0 (47 reviews) milton keynes (1 mile),2014.0,Hatchback,79504.0,1.5,,Automatic,Diesel,,Mercedes-Benz,MK3 6JS
3123,Honda Cr-V,https://www.autotrader.co.uk/car-details/202305107221093,8489,leighton buzzard (9 miles),2014.0,SUV,104610.0,2.0,,Manual,Petrol,3.0,Honda,MK3 6JS
3124,Audi A1,https://www.autotrader.co.uk/car-details/202305187523302,7890,4.7 (204 reviews),2014.0,Hatchback,86197.0,1.4,,Manual,Petrol,,Audi,MK3 6JS
3125,Fiat 500C,https://www.autotrader.co.uk/car-details/202301093100600,7295,5.0 (113 reviews) wavendon (5 miles),2014.0,Convertible,35000.0,1.2,85.0,Manual,Petrol,,Fiat,MK3 6JS
3126,KIA Sportage,https://www.autotrader.co.uk/car-details/202304286761528,8495,5.0 (65 reviews) hemel hempstead (20 miles),2014.0,SUV,73000.0,1.7,,Manual,Diesel,,KIA,MK3 6JS
3127,Toyota RAV4,https://www.autotrader.co.uk/car-details/202205165760057,8500,5.0 (25 reviews) hitchin (20 miles),2014.0,SUV,119786.0,2.2,,Manual,Diesel,2.0,Toyota,MK3 6JS
3128,Citroen Grand C4 Picasso,https://www.autotrader.co.uk/car-details/202305217626032,9195,5.0 (113 reviews) wavendon (5 miles),2014.0,MPV,64000.0,1.6,,Manual,Diesel,,Citroen,MK3 6JS
3129,Ford Fiesta,https://www.autotrader.co.uk/car-details/202303215481202,6499,5.0 (12 reviews) luton (17 miles),2014.0,Hatchback,81890.0,1.0,,Manual,Petrol,2.0,Ford,MK3 6JS
3130,Vauxhall Astra,https://www.autotrader.co.uk/car-details/202305227647268,3900,luton (18 miles),2014.0,Hatchback,90000.0,1.6,,Manual,Petrol,2.0,Vauxhall,MK3 6JS
3131,Ford Fiesta,https://www.autotrader.co.uk/car-details/202304076074371,4990,4.7 (118 reviews) milton keynes (4 miles),2014.0,Hatchback,100989.0,1.0,,Manual,Petrol,3.0,Ford,MK3 6JS
3132,Suzuki SX4 S-Cross,https://www.autotrader.co.uk/car-details/202305237711882,7690,5.0 (27 reviews) bedford (14 miles),2014.0,SUV,85000.0,1.6,,Manual,Diesel,2.0,Suzuki,MK3 6JS
3133,Volkswagen Tiguan,https://www.autotrader.co.uk/car-details/202305067080050,9694,4.4 (105 reviews) aylesbury (14 miles),2014.0,SUV,92800.0,2.0,,Automatic,Diesel,,Volkswagen,MK3 6JS
3134,Jaguar XF,https://www.autotrader.co.uk/car-details/202304146279100,9190,4.1 (59 reviews) dunstable (12 miles),2014.0,Saloon,98390.0,2.2,,Automatic,Diesel,3.0,Jaguar,MK3 6JS
3135,Ford Fiesta,https://www.autotrader.co.uk/car-details/202303315825698,6990,4.7 (97 reviews) aylesbury (19 miles),2014.0,Hatchback,59000.0,1.0,,Manual,Petrol,4.0,Ford,MK3 6JS
3136,Nissan Navara,https://www.autotrader.co.uk/car-details/202304286788559,7300,northampton (18 miles),2014.0,Pickup,40730.0,2.5,142.0,Manual,Diesel,2.0,Nissan,MK3 6JS
3137,SKODA Octavia,https://www.autotrader.co.uk/car-details/202305257793171,8995,4.8 (19 reviews) bedford (15 miles),2014.0,Hatchback,72641.0,2.0,148.0,Manual,Diesel,,SKODA,MK3 6JS
3138,Renault Clio,https://www.autotrader.co.uk/car-details/202305087137824,7200,milton keynes (5 miles),2014.0,Hatchback,40700.0,0.9,,Manual,Petrol,4.0,Renault,MK3 6JS
3139,Nissan Leaf,https://www.autotrader.co.uk/car-details/202305117242271,6989,4.9 (40 reviews),2014.0,Hatchback,69959.0,,,Automatic,Electric,,Nissan,MK3 6JS
3140,Volkswagen Beetle,https://www.autotrader.co.uk/car-details/202304055986968,9500,4.9 (143 reviews) leighton buzzard (8 miles),2014.0,Hatchback,71182.0,1.2,,Automatic,Petrol,,Volkswagen,MK3 6JS
3141,Peugeot 208,https://www.autotrader.co.uk/car-details/202305197558227,4190,bedford (15 miles),2014.0,Hatchback,79000.0,1.2,,Manual,Petrol,,Peugeot,MK3 6JS
3142,Ford C-Max,https://www.autotrader.co.uk/car-details/202303305799355,7875,5.0 (9 reviews),2014.0,MPV,47485.0,1.0,,Manual,Petrol,,Ford,MK3 6JS
3143,SEAT Leon,https://www.autotrader.co.uk/car-details/202305227657681,6490,4.7 (97 reviews) aylesbury (19 miles),2014.0,Hatchback,94000.0,1.6,,Manual,Diesel,2.0,SEAT,MK3 6JS
3144,Ford Focus,https://www.autotrader.co.uk/car-details/202305257793631,6490,5.0 (27 reviews) bedford (14 miles),2014.0,Hatchback,94000.0,1.6,,Manual,Diesel,,Ford,MK3 6JS
3145,Volkswagen Polo,https://www.autotrader.co.uk/car-details/202302234570800,8494,4.5 (80 reviews) luton (16 miles),2014.0,Hatchback,42287.0,1.4,,Manual,Petrol,2.0,Volkswagen,MK3 6JS
3146,Nissan Juke,https://www.autotrader.co.uk/car-details/202304266700506,7995,5.0 (223 reviews) leighton buzzard (8 miles),2014.0,SUV,50337.0,1.6,,Manual,Petrol,2.0,Nissan,MK3 6JS
3147,Vauxhall Zafira Tourer,https://www.autotrader.co.uk/car-details/202304216506037,9779,4.9 (53 reviews),2014.0,MPV,60015.0,2.0,,Automatic,Diesel,,Vauxhall,MK3 6JS
3148,Ford KA,https://www.autotrader.co.uk/car-details/202303024836848,5395,4.9 (39 reviews) aylesbury (14 miles),2014.0,Hatchback,46463.0,1.2,,Manual,Petrol,,Ford,MK3 6JS
3149,KIA Picanto,https://www.autotrader.co.uk/car-details/202305107214012,6995,4.7 (37 reviews) bicester (19 miles),2014.0,Hatchback,24855.0,,,Manual,Petrol,,KIA,MK3 6JS
3150,MINI Hatch,https://www.autotrader.co.uk/car-details/202305157380757,6550,bicester (19 miles),2014.0,Hatchback,80000.0,2.0,,Automatic,Diesel,2.0,MINI,MK3 6JS
3151,Mercedes-Benz B-Class,https://www.autotrader.co.uk/car-details/202305187511966,9295,4.8 (122 reviews),2014.0,MPV,58584.0,1.5,107.0,Automatic,Diesel,2.0,Mercedes-Benz,MK3 6JS
3152,Renault Clio,https://www.autotrader.co.uk/car-details/202302164314169,5490,5.0 (27 reviews) bedford (14 miles),2014.0,Hatchback,97000.0,1.5,,Manual,Diesel,,Renault,MK3 6JS
3153,Subaru XV,https://www.autotrader.co.uk/car-details/202304226548555,7995,4.9 (16 reviews) towcester (11 miles),2014.0,SUV,95787.0,2.0,,Manual,Petrol,2.0,Subaru,MK3 6JS
3154,Suzuki Swift,https://www.autotrader.co.uk/car-details/202212132478254,6250,4.8 (30 reviews) dunstable (12 miles),2014.0,Hatchback,70854.0,1.2,,Manual,Petrol,,Suzuki,MK3 6JS
3155,Toyota Yaris,https://www.autotrader.co.uk/car-details/202304216530915,7100,4.9 (81 reviews),2014.0,Hatchback,56100.0,1.3,98.0,Manual,Petrol,3.0,Toyota,MK3 6JS
3156,SKODA Citigo,https://www.autotrader.co.uk/car-details/202212232743868,4470,4.9 (208 reviews),2014.0,Hatchback,78000.0,1.0,,Manual,Petrol,4.0,SKODA,MK3 6JS
3157,Vauxhall Mokka,https://www.autotrader.co.uk/car-details/202304226564844,8995,5.0 (113 reviews) wavendon (5 miles),2014.0,SUV,67000.0,1.4,,Automatic,Petrol,,Vauxhall,MK3 6JS
3158,Nissan Juke,https://www.autotrader.co.uk/car-details/202305247727198,9000,4.2 (199 reviews) Collect from Northampton (17 miles),2014.0,SUV,54679.0,1.6,,Automatic,Petrol,,Nissan,MK3 6JS
